State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
IL,2015,August,12 month-ending,Heroin (T40.1),827,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,828
IL,2015,August,12 month-ending,Percent with drugs specified,91.18795315,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),53,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,54
IL,2015,August,12 month-ending,Cocaine (T40.5),334,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,335
IL,2015,August,12 month-ending,Methadone (T40.3),99,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,100
IL,2015,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",478,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,479
IL,2015,August,12 month-ending,Number of Deaths,105266,100,0.026599282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),263,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,264
IL,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",277,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,278
IL,2015,December,12 month-ending,Number of Deaths,103953,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",346,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,347
IL,2015,December,12 month-ending,Heroin (T40.1),876,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,877
IL,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),56,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,57
IL,2015,December,12 month-ending,Cocaine (T40.5),340,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,341
IL,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1419,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1419
IL,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",582,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,583
IL,2015,December,12 month-ending,Number of Drug Overdose Deaths,1864,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1864
IL,2015,December,12 month-ending,Methadone (T40.3),100,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,101
IL,2015,December,12 month-ending,Percent with drugs specified,92.22103004,100,0.02404933,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,February,12 month-ending,Methadone (T40.3),,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Heroin (T40.1),,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Number of Drug Overdose Deaths,1657,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1657
IL,2015,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Number of Deaths,103174,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,February,12 month-ending,Percent with drugs specified,89.92154496,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,February,12 month-ending,Cocaine (T40.5),,100,0.025200147,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Cocaine (T40.5),,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Heroin (T40.1),,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Number of Drug Overdose Deaths,1652,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1652
IL,2015,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Methadone (T40.3),,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Percent with drugs specified,89.58837772,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
IL,2015,January,12 month-ending,Number of Deaths,103054,100,0.025229491,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1304,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1304
IL,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",164,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,165
IL,2015,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",460,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,461
IL,2015,July,12 month-ending,Number of Drug Overdose Deaths,1761,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1761
IL,2015,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",330,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,331
IL,2015,July,12 month-ending,Cocaine (T40.5),326,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,327
IL,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),244,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,245
IL,2015,July,12 month-ending,Heroin (T40.1),811,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,812
IL,2015,July,12 month-ending,Percent with drugs specified,91.14139693,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),49,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,50
IL,2015,July,12 month-ending,Methadone (T40.3),99,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,100
IL,2015,July,12 month-ending,Number of Deaths,104977,100,0.02571992,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,June,12 month-ending,Heroin (T40.1),812,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,813
IL,2015,June,12 month-ending,Number of Drug Overdose Deaths,1766,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1766
IL,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1300,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1300
IL,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",159,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,160
IL,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),49,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,50
IL,2015,June,12 month-ending,Percent with drugs specified,91.10985277,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,June,12 month-ending,Cocaine (T40.5),326,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,327
IL,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",451,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,452
IL,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),235,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,236
IL,2015,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",324,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,325
IL,2015,June,12 month-ending,Number of Deaths,104648,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,June,12 month-ending,Methadone (T40.3),102,100,0.024845195,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,103
IL,2015,March,12 month-ending,Heroin (T40.1),767,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,768
IL,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,32
IL,2015,March,12 month-ending,Methadone (T40.3),112,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,113
IL,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1244,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1244
IL,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",443,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,444
IL,2015,March,12 month-ending,Number of Deaths,103679,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),236,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,237
IL,2015,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",333,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,334
IL,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",136,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,137
IL,2015,March,12 month-ending,Percent with drugs specified,90.10663507,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,March,12 month-ending,Cocaine (T40.5),289,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,290
IL,2015,March,12 month-ending,Number of Drug Overdose Deaths,1688,100,0.025077402,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1688
IL,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",155,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,156
IL,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),40,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,41
IL,2015,May,12 month-ending,Heroin (T40.1),808,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,809
IL,2015,May,12 month-ending,Percent with drugs specified,90.57239057,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2015,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",336,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,337
IL,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1310,100,0.025831141,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,1310
